t,mx,my,mz
14.36,-21.647812999757264,-6.085313876731157,-42.128572665962565
14.38,-21.483577960773506,-6.141752451175304,-42.481282956684936
14.4,-21.86801932914642,-5.935323899685175,-42.113379456303505
14.42,-21.517749108589115,-6.091975172744471,-41.6747624223177
14.44,-21.389247761098602,-5.946204783042802,-41.997336702395884
14.46,-21.795493762972438,-6.001873962307836,-41.582310936178374
14.48,-21.616422692148547,-5.972022911976679,-41.78399896638711
14.5,-21.63282922835458,-5.813718304044857,-42.10273902708555
14.52,-21.92585917364644,-5.841198554681948,-41.99774600462522
14.540000000000001,-21.71025185799836,-5.707618333253655,-41.53402342949461
14.56,-21.474072560565137,-5.729912661850237,-41.75978266787475
14.58,-21.94301776292954,-5.653457214044289,-41.53255192952737
14.6,-21.411693912388024,-5.6951636185703425,-42.70685657142415
14.620000000000001,-21.350967429712654,-5.702354916693843,-42.025450511346946
14.64,-21.6689574960326,-5.478196081997939,-41.53875213563585
14.66,-21.743004881697313,-5.504331062409307,-42.72087341162084
14.68,-22.007908150809843,-5.331055320071233,-42.212740315519845
14.700000000000001,-21.57166049911211,-5.328280336091512,-42.10137741111492
14.72,-21.949863641277755,-5.390208437891049,-40.924488253291045
14.74,-21.936030710074952,-5.351261203643816,-41.74332936748482
14.76,-21.541594718070666,-5.278277978740858,-41.3482959064624
14.780000000000001,-22.091012905790784,-5.210077149180553,-41.80301982277366
14.8,-21.840255293634122,-5.183349836946531,-41.948993842314266
14.82,-21.96722908906824,-5.059135385045106,-42.46836904756724
14.84,-21.977760575283842,-5.177313836453836,-42.485032311549276
14.86,-21.637711518734108,-5.011552228675295,-42.585193148202755
14.88,-21.701244414062145,-4.9814259015578095,-42.12357993395712
14.9,-21.967725110536918,-4.999017186705983,-42.15687534344614
14.92,-22.214938158481992,-4.89572950160424,-42.34753717000996
14.94,-21.708664588859662,-4.84786225171298,-41.57259820257191
14.96,-22.189240635332062,-4.890737368422666,-42.351607868594236
14.98,-22.05926465276255,-4.703143959791834,-42.52054755280918
15.0,-21.91168967962022,-4.762214966763044,-42.20763270292829
15.02,-21.9920033146944,-4.728702321460778,-42.13990445788459
15.040000000000001,-21.675247236490062,-4.654834191219453,-42.378288831915405
15.06,-22.128208580016743,-4.516487533318153,-42.22682782451322
15.08,-21.97632898373936,-4.541300266829125,-41.620859961417466
15.1,-21.81142910803182,-4.461075020545526,-41.783122841041056
15.120000000000001,-22.418884093057127,-4.52331079605676,-42.94340067061854
15.14,-21.892765791182285,-4.431110715701549,-42.22324643995971
15.16,-22.001745510545444,-4.35890076189331,-41.543879756664836
15.18,-22.175309892419936,-4.1908734023771075,-41.38572721955915
15.200000000000001,-21.93512222764562,-4.262465511595959,-41.174993998628295
15.22,-22.49489202738523,-4.207854735948902,-42.1703455567441
15.24,-22.41753879356139,-4.132213990849374,-41.70702126945721
15.26,-21.679362691105972,-4.132538451086729,-42.16242036312639
15.280000000000001,-22.276448642823233,-4.065892729468346,-42.60395375858473
15.3,-22.10595661288061,-4.043984729023423,-42.053012578902035
15.32,-22.214412489444438,-3.9414351953157785,-41.90664307640891
15.34,-22.01591285734605,-3.9738217091604997,-41.801309971376405
15.36,-22.17057397946998,-3.856424726939065,-41.98583974404649
15.38,-22.759786845640143,-3.834683333520806,-42.489941551612134
15.4,-22.481340267167983,-3.7677367432192628,-41.5475228644087
15.42,-22.22791221863848,-3.794624384946925,-41.58228606330055
15.44,-22.183977831593072,-3.7188450597274874,-42.18202329048518
15.46,-21.656680303326947,-3.6539339895223617,-42.394311829819344
15.48,-22.54917599474364,-3.5617041310070032,-42.23249160110327
15.5,-22.17434110402758,-3.525720869533756,-42.20051361825945
15.52,-21.964134778579293,-3.5102942121591796,-41.70434595659341
15.540000000000001,-22.245314996860703,-3.4472075887292286,-41.489907916418865
15.56,-22.393635145911123,-3.4666452450968457,-41.977014801541344
15.58,-22.44989817461435,-3.399184960374273,-41.79052404272992
15.6,-22.486774673860296,-3.353675288362747,-42.66114802526782
15.620000000000001,-22.74997407812918,-3.2676196485682487,-42.09543631976262
15.64,-22.579782331376656,-3.2021230915283434,-42.79313295153066
15.66,-22.145715238880943,-3.1752402665973998,-42.455462022921246
15.68,-22.29738552779847,-3.1438404185027777,-41.615974747330576
15.700000000000001,-22.439291326174644,-3.1042087644315166,-41.97297684831372
15.72,-22.575900750938654,-3.0406407242839983,-42.214860501860564
15.74,-22.298280988929072,-2.999785413568539,-42.27289498853646
15.76,-22.43449301909328,-3.010609452567613,-41.8499025571999
15.780000000000001,-22.46688559200435,-2.9390718819050794,-41.69918286527637
15.8,-22.410539399590803,-2.8732412545615422,-42.153011235723675
15.82,-22.353196847531166,-2.8310266494105614,-42.925722757197526
15.84,-22.53550744991368,-2.7580424705763606,-41.97451511412085
15.860000000000001,-22.551133378206163,-2.7409139492664445,-42.37873073353968
15.88,-22.278596574081746,-2.674446492085303,-41.361517957350884
15.9,-22.591047138658162,-2.631074548450308,-42.44340874036217
15.92,-22.370730693310815,-2.566470208119883,-41.58704147849331
15.94,-22.25544945125092,-2.547763713279669,-42.58498401471334
15.96,-22.399900370047735,-2.53345832192589,-42.664101754209064
15.98,-22.395933943998237,-2.411992869247474,-41.758604346087424
16.0,-22.544893669333504,-2.392073746750309,-42.48918776149253
16.02,-22.451916034908844,-2.321253622856899,-42.701676578275
16.04,-22.275446849807114,-2.2704660711066866,-41.46200814443161
16.06,-22.411576030391817,-2.2542967294007226,-42.12089184385563
16.080000000000002,-22.548892982382135,-2.2409239385712487,-41.996082280212526
16.1,-22.363551843084462,-2.1795230167425608,-41.97336019206991
16.12,-22.7365082638553,-2.1382086753587988,-41.622132677464016
16.14,-22.299902241991006,-2.038283747494374,-40.95921865370051
16.16,-23.296122711006642,-2.062741459774094,-42.09919645777115
16.18,-22.9470220172753,-1.9520765311725137,-42.01679943869122
16.2,-22.420775678894007,-1.886610568910523,-42.96451661711976
16.22,-22.38839567197564,-1.9017278115216896,-42.404642585757095
16.240000000000002,-22.84342137144457,-1.8471257821562252,-42.46793231766497
16.26,-22.6025740626527,-1.78511121538302,-41.93257518587446
16.28,-22.54514419485385,-1.7672610899784287,-42.14122549831815
16.3,-22.769923108142198,-1.696159955985921,-41.65382686054262
16.32,-22.881161369483788,-1.627818105071252,-41.42872332552123
16.34,-22.539517436014766,-1.5813276881606098,-41.98936245149769
16.36,-22.348059904074727,-1.5494959663741525,-41.95115776660006
16.38,-22.275202395902653,-1.5370316065162493,-41.95446987115107
16.4,-22.218314418061208,-1.4509259924519975,-42.68105419821708
16.42,-22.216967968925353,-1.4122083573073765,-41.905071927488954
16.44,-22.307070797648485,-1.365387397653685,-42.00014532386609
16.46,-22.592640616615352,-1.315176627599619,-41.58110752822255
16.48,-21.867121636260663,-1.2677347940208379,-42.91907886635023
16.5,-22.18474161456014,-1.2199232656825887,-42.15556165704512
16.52,-22.402081815584133,-1.1791985316314226,-42.083938848039956
16.54,-22.575402677583973,-1.127936362780938,-42.31937908667812
16.56,-22.48732378947785,-1.0796922867335859,-41.74074473695247
16.580000000000002,-22.743990345842303,-1.0247086888382697,-40.99727160592947
16.6,-22.43975988065771,-0.9849479636248163,-41.764474192466025
16.62,-22.375630247775348,-0.9250237337740929,-42.24019919503711
16.64,-22.27193676945972,-0.8818327605753014,-41.692633669821525
16.66,-22.35067069839005,-0.8752716953746394,-42.00205955421488
16.68,-22.467107375363465,-0.7925180602911034,-42.735498786389776
16.7,-22.143789920010725,-0.7518995667453179,-42.757262995882236
16.72,-22.543692009132517,-0.7208660733103316,-42.432301268690644
16.740000000000002,-22.602219041584213,-0.6595364354164522,-42.07923145449001
16.76,-22.382235240026567,-0.6206440769398569,-41.88546219827038
16.78,-22.647818556728026,-0.5864555979689581,-41.97960516628118
16.8,-22.436819551470453,-0.5032159133480729,-42.39553399184676
16.82,-22.88907944149831,-0.456229254009965,-42.208284816518315
16.84,-22.14402439869347,-0.4128136895649618,-42.400559027470614
16.86,-22.108991597897372,-0.3694507453540441,-41.59670507087119
16.88,-22.854152175860712,-0.3283368089074227,-41.16185595777449
16.9,-22.979345740829775,-0.2497023346218764,-41.999928759778925
16.92,-22.455896444595368,-0.2407799683161982,-42.244942176684255
16.94,-22.3324828143458,-0.18585122253932435,-41.61427612873028
16.96,-22.053624301781856,-0.11872769280488427,-41.72991416219577
16.98,-21.96898372766517,-0.09003503328442532,-41.171961779788965
17.0,-22.840267305465918,-0.05895751385397368,-42.170037686759194
17.02,-22.70549620844775,-0.0010855192403665453,-42.09958976408006
17.04,-22.6618458959298,0.049112531473056324,-41.355105551995464
17.06,-22.68096400335058,0.10208029917347315,-41.86015598278595
17.080000000000002,-22.429786641734598,0.13864785770104826,-41.73295389428333
17.1,-22.78404298209816,0.190269505705179,-42.20873752124006
17.12,-22.39939185545034,0.24514050717297844,-41.921735729832314
17.14,-23.07167790572269,0.2998997452343866,-41.63356775054002
17.16,-22.597242734839295,0.3331843608527834,-41.758021802863
17.18,-22.475861252788363,0.3767391921488004,-42.48581958172811
17.2,-22.86897666367775,0.44268830094150047,-41.824406830697406
17.22,-22.993329019358672,0.47649480943990746,-41.74167506138539
17.240000000000002,-22.563692071954105,0.5242647750980136,-41.778377432407595
17.26,-22.318002448584807,0.5833253632084097,-41.580287236723805
17.28,-22.22943394622137,0.6196761740960234,-41.83819978472593
17.3,-23.1193680992024,0.6679862941221593,-41.429786100951766
17.32,-22.239339941098045,0.735886910984699,-41.43316399564068
17.34,-22.808389193644118,0.7702743813875712,-41.5309446348998
17.36,-22.67484913689673,0.7958799930043472,-42.156013642187595
17.38,-22.676830518525332,0.8592254637105982,-41.946213922454746
17.400000000000002,-22.403438015052977,0.878724570453244,-41.4421410730825
17.42,-22.236964012563742,0.9543286554532714,-42.24219843805541
17.44,-22.481862952398284,0.9911089112632735,-42.190635713925666
17.46,-22.40796991758237,1.0581724451650796,-41.77500473942728
17.48,-22.481799291824537,1.0860679923344658,-40.890153119648254
17.5,-22.76009896809734,1.1246685491798862,-41.763314871715465
17.52,-22.747251867753075,1.1826922639379243,-41.97981139565752
17.54,-22.486453492614302,1.2555240820076585,-41.98966277312056
17.56,-22.650745823048275,1.2595196559722335,-42.19942860013521
17.580000000000002,-22.857746466802364,1.33147605789667,-42.26230086993534
17.6,-22.731326431891258,1.3811805124789107,-41.275767938679024
17.62,-22.7009367938297,1.4066680126009634,-41.70370860705782
17.64,-22.888638133691142,1.4848039213000954,-42.083686295200586
17.66,-22.577227196411066,1.5201182786889744,-42.54648190407742
17.68,-22.93916987182147,1.5819086503900277,-41.21098821698337
17.7,-22.364938770621116,1.5883093504987265,-41.9850907632063
17.72,-22.471461579405375,1.6959550717758285,-41.79527281634107
17.740000000000002,-22.382802988514683,1.6994674081328722,-41.932039307480814
17.76,-22.738140632993428,1.7614077389535423,-41.493021526548915
17.78,-22.63834399225114,1.78386520706697,-41.331945543160344
17.8,-22.837695117247378,1.8268988167922031,-42.110138511123594
17.82,-22.577707842866083,1.8875585337681124,-42.627912678671365
17.84,-22.54878733555833,1.9565292349467116,-41.84253078257764
17.86,-22.978209332502427,1.9942197419847314,-41.93181022645864
17.88,-22.617854581339543,2.004237357506332,-41.5516150629729
17.900000000000002,-22.174090929343592,2.0842543977366192,-42.0091205306473
17.92,-22.773020884414304,2.1316662998351377,-41.39209748248691
17.94,-22.661465564312852,2.1548005671818946,-42.61478598981871
17.96,-22.41884642759848,2.180076790124352,-41.663540928625295
17.98,-22.582186834164897,2.279735406972158,-41.5199834636526
18.0,-22.372242430479236,2.3404800124959366,-42.00969945395027
18.02,-22.587561963506204,2.3403398557635238,-42.770176539604584
18.04,-22.385505493567646,2.41410602467498,-42.05224210291802
18.06,-22.693232072867996,2.4710318297981875,-41.543476986294834
18.080000000000002,-22.6240871329513,2.538903633709961,-42.303084684788104
18.1,-22.264494690680596,2.5905408179865477,-41.86700565285593
18.12,-22.3454065251671,2.57462983381296,-41.66649430239398
18.14,-22.514877591692553,2.6565600720185305,-41.13330156175568
18.16,-22.2770804999922,2.6991700874147058,-41.873376780359806
18.18,-22.73735675998655,2.7160613308071646,-42.033268588556346
18.2,-22.561869501524985,2.8342742296224177,-42.30831282552891
18.22,-22.292526026340585,2.821200463613236,-41.73534658745208
18.240000000000002,-22.49586460870373,2.9319495059918306,-41.506057199349655
18.26,-22.583304787094,2.9372836760681182,-41.92843504126272
18.28,-22.55333700571614,3.0087431882124003,-41.34613326517532
18.3,-22.369241583303534,2.9532580183654606,-41.39042106503446
18.32,-22.532588486372344,3.075173207024718,-41.716500215238796
18.34,-22.51877822338609,3.09582043242907,-42.48090088648288
18.36,-22.37134527873468,3.2571046801202694,-41.818945252354595
18.38,-22.082390986930072,3.265342188330642,-41.72701482645407
18.400000000000002,-22.774627254140707,3.216089032452319,-41.151545712311965
18.42,-22.084231750777978,3.283770159623285,-42.209586815318914
18.44,-22.45625085568659,3.3405033603292162,-42.04580439417215
18.46,-22.597700937905437,3.3594947346032207,-42.1501469409434
18.48,-22.307858948774804,3.4330008124820757,-42.44505748274414
18.5,-22.739155352343214,3.438596404946207,-42.44508888543676
18.52,-22.272665156751486,3.5496880023541197,-41.89394055849928
18.54,-22.124660900252064,3.580380742501095,-42.32687476684229
18.56,-22.42407977876349,3.5861419105335375,-41.493222112726315
18.580000000000002,-22.505355817019144,3.684226250492632,-42.39532826391632
18.6,-21.994571763757786,3.783578407625696,-41.970171765346144
18.62,-22.22689117900696,3.8065299352197983,-40.95535775440954
18.64,-22.076397444897363,3.8151344900895126,-41.63961579018009
18.66,-22.484392935906985,3.7799405673108217,-41.95733988776557
18.68,-22.263638960292944,3.816322018083913,-41.79135698550707
18.7,-22.038165379219333,4.00447602583753,-42.39908052647901
18.72,-22.408528483309624,4.03587527308602,-41.046249412782174
18.740000000000002,-21.786660804245233,4.051011520126554,-41.99051211943733
18.76,-22.255763468458934,4.058799970404006,-42.64386858512261
18.78,-22.58703028471851,4.075810617205358,-41.984780398550164
18.8,-22.74685199663015,4.223892309656576,-41.563689620461545
18.82,-22.350661011639225,4.222016119221105,-42.03653668633211
18.84,-22.295342434448486,4.292425851087004,-41.96808376744719
18.86,-22.23522902487399,4.340372601447198,-41.97177517982591
18.88,-22.478097701169023,4.380990399222136,-41.99101101606006
18.900000000000002,-21.87707361495743,4.39612067578321,-41.87583581756247
18.92,-22.32426308077844,4.442413527799613,-41.71779734931374
18.94,-22.637945646967914,4.543287252846141,-41.452008961388124
18.96,-22.447170431174726,4.542065662546257,-42.39874255665104
18.98,-22.058933325208407,4.574635927873137,-42.19697906630559
19.0,-22.22291477754319,4.599482446103782,-41.63554797189095
19.02,-22.288117857451212,4.638939639254666,-41.67226135237244
19.04,-22.78473139311367,4.735785255718954,-42.12944396821531
19.06,-22.198257693262843,4.732236928775049,-42.26221326149184
19.080000000000002,-21.98482505628947,4.85900938842357,-41.50079979121431
19.1,-22.454835334937602,4.866849324413427,-41.77945430039055
19.12,-22.310794233188677,4.884864426921226,-41.494932755061846
19.14,-21.956295274575435,5.012556433329333,-42.525134713028386
19.16,-22.236648399184084,5.014925032676362,-41.6900855347177
19.18,-22.1825522292477,4.9948202165793925,-42.10714341768101
19.2,-22.264746334513397,5.115687328136338,-42.66299629824296
19.22,-21.669773960816926,5.165049719018713,-41.848109439328766
19.240000000000002,-22.019016335694552,5.242646407382319,-41.05775436788044
19.26,-22.13957901609941,5.223331396410913,-42.05592240719326
19.28,-22.45704941545349,5.322012854223386,-42.67704336332495
19.3,-22.2580334697881,5.327949687429429,-41.94575143516926
19.32,-22.179763988855164,5.403229236506924,-41.83223297882106
19.34,-22.183995263035857,5.4448807406907695,-42.15645611363289
19.36,-21.914459166167415,5.391866497322784,-42.282357620363655
19.38,-21.91405756701696,5.434335353581407,-42.11429017664922
19.400000000000002,-22.308900240814456,5.63848950723121,-41.78254651933806
19.42,-22.015580367055627,5.663479500329958,-41.61343152903251
19.44,-22.16966380119985,5.825873451228389,-42.03951348354563
19.46,-21.63191586318787,5.748964401562147,-42.5578293674074
19.48,-21.974800647300064,5.719106805518534,-41.91703168538842
19.5,-21.702253638973954,5.799337903133843,-42.350787820582475
19.52,-21.970531009009072,5.868936579051035,-42.30384040799186
19.54,-21.987157162775667,5.861975018579622,-41.695723176937925
19.56,-21.831584697407717,5.971268013752951,-42.20560361643166
19.580000000000002,-21.988219998134788,5.9743236167837415,-42.89447395847876
19.6,-22.1823618405264,6.012895530143275,-41.55612009462333
19.62,-22.130951655312266,6.15773038216925,-41.99922454557096
19.64,-21.81077793652334,6.101223662964549,-41.519417162096865
19.66,-21.966654227907156,6.155397398488465,-42.336244787786974
19.68,-21.944905066633865,6.241443453324897,-41.99272254807466
19.7,-22.054071013000065,6.313785499682925,-41.82094671505799
19.72,-21.804185967476062,6.309012187815873,-41.80299593988052
19.740000000000002,-21.937764335515844,6.330285861327246,-41.77286825537399
19.76,-21.80874945976261,6.376801579339161,-41.951710228281335
19.78,-21.64753764223505,6.536048643021874,-41.418433222030316
19.8,-21.70594027359735,6.510750927012684,-41.999747500207796
19.82,-22.175453079778105,6.543325391396381,-41.85931805599179
19.84,-21.475869405015125,6.586273400340197,-42.254518581648924
19.86,-21.787442067057725,6.532492718539019,-42.170979342387135
19.88,-21.888132912997115,6.68069056985042,-42.70731184807315
19.900000000000002,-21.875699017312726,6.5721772562336085,-41.46735478834519
19.92,-22.219997424930575,6.6770340264875445,-41.19156672818956
19.94,-21.72888660774529,6.611300156804181,-41.71588860926129
19.96,-21.68148078867357,6.835812626793666,-41.30781361570399
19.98,-21.94418899454143,6.875920301715816,-41.46118081560804
20.0,-21.656992678730727,6.979574916680257,-41.75081936579995
20.02,-21.550824827724263,7.111632251140477,-41.76395789190007
20.04,-21.295424198517928,7.047843672228669,-41.451721947662406
20.06,-21.69771227404286,6.897865611424651,-41.92037385609607
20.080000000000002,-21.558448912448235,7.061226712016618,-42.693798456039865
20.1,-21.71043651360555,7.150189409569255,-42.0691215726999
20.12,-21.65175852464304,7.136901538035751,-41.92829199115046
20.14,-21.23189617887205,7.238262496848289,-42.166096233308195
20.16,-21.614292849699172,7.33462045583805,-42.45816920854831
20.18,-21.44530232502231,7.327956853126177,-41.581738379905154
20.2,-21.282433498251386,7.348725308668949,-41.57068973132591
20.22,-21.290559472889353,7.3993017576937845,-41.82472456245088
20.240000000000002,-21.300418889405087,7.340369444985044,-42.34394424025054
20.26,-21.370788113701686,7.60501914763196,-41.76704076605034
20.28,-21.544855562855865,7.625373555625496,-42.111054089477676
20.3,-21.378198860988032,7.51413465790579,-42.46455173091945
20.32,-21.57098581300559,7.5581774386291904,-41.17533454610193
20.34,-21.472565988559804,7.760745011356365,-42.13491348714714
20.36,-21.531248613151053,7.6869516543683565,-41.76273515549806
20.38,-21.41035297344962,7.690037315687271,-41.82870350247414
20.400000000000002,-21.538694018958342,7.84011130409418,-42.27536981573191
20.42,-21.12009010252794,7.835258081140664,-42.610562161034736
20.44,-21.24609439027864,7.923211656298391,-41.74637409938102
20.46,-21.31441130898405,7.859607871567498,-42.65616512348631
20.48,-21.774129210489082,8.180365908250971,-42.022278523261214
20.5,-21.450454495659052,8.05034370002087,-41.854789648312355
20.52,-21.274108198954526,8.23070445604237,-42.777831371957106
20.54,-21.145957833992632,8.179407064631844,-42.37533307283399
20.56,-20.86677634244317,8.097919586831921,-41.48954313742672
20.580000000000002,-21.26924864022014,8.316036602355759,-42.37242897488084
20.6,-21.288316507302035,8.352724169127828,-41.65913637937013
20.62,-21.65364854268193,8.222684282087398,-41.94548474525033
20.64,-21.276228342205663,8.301058342648146,-41.28831877944043
20.66,-20.96507861082864,8.225499949302675,-41.63545541468477
20.68,-21.1008243113797,8.407504610983112,-42.48715551153709
20.7,-20.640167217302075,8.503462933025295,-41.427614103490065
20.72,-21.108634865604927,8.66712121043667,-41.67307280876178
20.740000000000002,-20.604960586540265,8.641671275497393,-41.20368806222296
20.76,-21.189290793967793,8.621191167508757,-41.998611141141104
20.78,-20.747345110557823,8.7167944842622,-41.66387709469346
20.8,-21.0081772072284,8.489096447472976,-42.39363752940944
20.82,-21.153966526796115,8.697561268106242,-42.3158421970339
20.84,-20.93207714041335,8.718894878203006,-41.7191653364844
20.86,-21.021463873355028,8.780341087871529,-42.061773884278466
20.88,-20.983185608896438,8.894736489585185,-41.555992499473945
20.900000000000002,-20.937451374103244,8.849960415238005,-41.06521423899744
20.92,-21.044167921063554,9.013321966365424,-40.852425269958246
20.94,-20.699534814337476,8.975412567057308,-41.83186982341186
20.96,-21.179731917362727,9.108193154302562,-41.267921591751815
20.98,-20.693029367871382,9.034631504549305,-41.8776373355663
21.0,-20.94827649282451,9.103427749114058,-41.93116660912663
21.02,-21.333333483552842,9.188988830239849,-42.055073037863075
21.04,-20.806601326223227,9.235424852236635,-41.55101829989849
21.06,-21.041507933774813,9.163031291889153,-41.79412877341211
21.080000000000002,-21.172101120421978,9.268647006032728,-41.92566210703903
21.1,-20.58406668395787,9.359295353471243,-41.96134873209946
21.12,-20.925690601615173,9.453142411289532,-41.79011658393156
21.14,-21.13116215969429,9.547102364496565,-41.67711384596697
21.16,-20.2503913879289,9.455065950591454,-41.841327108912765
21.18,-20.68126480274704,9.592697595151147,-42.60477326689935
21.2,-20.894133119608004,9.467466971758977,-41.62411760420971
21.22,-20.734725023214747,9.65355274992029,-41.812853472743555
21.240000000000002,-20.67683956869725,9.603313936692292,-41.420794517387016
21.26,-20.196324004507606,9.681509239126987,-42.21632874163399
21.28,-20.485193473149806,9.566959125833666,-41.905120689999315
21.3,-20.344495266230133,9.71075923613844,-41.86538811738557
21.32,-20.389253689614073,9.775073832690738,-41.819248732966095
21.34,-20.371571193392775,9.932862479077265,-41.620066305382096
21.36,-20.363167144761864,9.857695965946776,-41.45965227656459
21.38,-20.42202460486767,9.976760362875282,-42.14065148489349
21.400000000000002,-20.328383665120256,9.971065158330239,-41.08498226572892
21.42,-20.282944630300257,9.847378869486967,-41.73827179047176
21.44,-20.567471553906287,9.969485865093672,-41.89286422585799
21.46,-20.29443305029297,10.078267678608798,-41.672272812738356
21.48,-20.34759451195647,10.381208449024625,-41.0805963853235
21.5,-20.720349945687676,10.21368601235621,-41.67185542065062
21.52,-20.5072125550732,9.99996563173079,-41.38792686164218
21.54,-20.548434662782547,10.281901149250206,-42.50692997368213
21.56,-20.200149466806234,10.150846113437698,-42.360236211299664
21.580000000000002,-20.39756574182944,10.40755358858833,-41.77127442691613
21.6,-20.4215974097282,10.380426796463182,-41.698251378967335
21.62,-20.259992789461204,10.429794505220025,-42.1602436870338
21.64,-20.077584165559642,10.402461591372164,-42.17000231174157
21.66,-20.27417690425778,10.34678147146237,-41.48183882625609
21.68,-20.040905284100116,10.503255765927069,-42.23458549897254
21.7,-20.31379821185513,10.371577632022408,-41.84875123395714
21.72,-20.404952762112117,10.51893073635354,-41.559480022436325
21.740000000000002,-20.62430581341621,10.674900338985006,-41.729183124577844
21.76,-19.91878324124199,10.720504765876358,-42.38488409049426
21.78,-20.422374226306587,10.85698808471389,-42.46078705596763
21.8,-20.202790244707174,10.802441765136955,-41.345537485641415
21.82,-19.964629075729796,10.675787467311139,-42.0354739080987
21.84,-20.213985112255003,11.041435989831928,-41.92594076323426
21.86,-20.033426323203646,10.84195202265784,-41.60618357220453
21.88,-20.14673345665262,10.948216123863725,-41.543383923308916
21.900000000000002,-20.216326569655564,11.096494710566578,-41.70763668358149
21.92,-19.643065034288114,10.93648557570452,-42.26452623155165
21.94,-20.225647489915694,11.009525160655015,-41.69570807106879
21.96,-19.93459983663367,11.142439313188257,-42.2691699122926
21.98,-19.97412450389941,11.294251311443203,-42.19048368783993
22.0,-19.68827701375201,11.216282773010951,-41.95727330740507
22.02,-20.240302389913055,11.276396038681202,-41.782952267795544
22.04,-19.72382725754443,11.32026673272088,-41.84997404507012
22.06,-19.521039656681232,11.294200496801054,-41.96342997019058
22.080000000000002,-19.542591537412,11.17219127207519,-42.359651914854624
22.1,-19.6329526026215,11.46205802892849,-41.84505926060015
22.12,-19.574941780113136,11.560924489874704,-41.3797052315547
22.14,-19.88962511388131,11.400549203329215,-41.23990716285746
22.16,-19.76339915703835,11.552720634516072,-41.91076105261863
22.18,-19.719090557619513,11.692840223781673,-41.96059521975786
22.2,-19.579890010801527,11.610069742515067,-41.11705215807765
22.22,-19.476854499955007,11.693432452477,-42.10064622764446
22.240000000000002,-19.593669098010594,11.769431437679318,-42.553185380552634
22.26,-19.68196230025351,11.740913769958539,-41.84435052978762
22.28,-19.315943308153706,11.649010344440764,-42.1061720375365
22.3,-19.18932973796877,11.77634925903643,-41.93662695030479
22.32,-19.492555834453167,11.915716206135704,-41.190340982841406
22.34,-19.268386277199,11.939568233310002,-41.18144626888797
22.36,-19.34220921712422,11.923295667918982,-42.0628004776161
22.38,-19.26122626272504,12.059608312561338,-41.284886851341234
22.400000000000002,-19.472713608731326,11.942648140860262,-41.976452351140146
22.42,-19.3313078657349,11.90934297426147,-42.2912710820787
22.44,-19.48189093746032,12.109610568024896,-41.63977383701273
22.46,-18.94787749366813,12.265584003486378,-42.04619936110281
22.48,-19.627397754877116,12.306853872672063,-41.25193283683877
22.5,-19.174630712897898,12.127818536523868,-41.89974218786335
22.52,-19.198108882523357,12.3169146099765,-42.13888891241463
22.54,-19.382075050286613,12.287304039214689,-42.20648186469225
22.56,-19.054571171087748,12.315466613681808,-42.093912381580694
22.580000000000002,-19.1770968311836,12.297104631885771,-40.920961682239
22.6,-19.125181882827373,12.241449321363765,-42.06442977815768
22.62,-18.98030173935931,12.539457470500123,-41.80938184436865
22.64,-19.447130434907052,12.336588771446856,-41.40409884900852
22.66,-19.14894921286897,12.380673717282495,-42.641949449174085
22.68,-19.188655182385368,12.565963134696602,-41.606002263728776
22.7,-18.684960571715827,12.500381980246415,-41.53189261882833
22.72,-18.999992356730445,12.70998602301194,-42.345023260040975
22.740000000000002,-18.72651170065885,12.467682803549508,-41.55810719508253
22.76,-18.700649900014138,12.731305493634451,-41.60855367771168
22.78,-18.85769160063059,12.98145227798757,-41.31737004960304
22.8,-18.670116825249874,12.8155000349488,-41.27828844982937
22.82,-18.8582350094473,12.839460739065828,-41.37823977959107
22.84,-18.999878148312973,12.817563643349647,-41.89602932327128
22.86,-18.942916755989902,12.86971203295365,-42.19480242314485
22.88,-18.787294664865666,12.894007298927463,-41.79829205231766
22.900000000000002,-19.017699328278397,12.99122782901704,-41.93199421480839
22.92,-18.752384147563408,12.819251677426617,-42.25119790421462
22.94,-18.869251844983378,12.980457304515097,-41.96082695101565
22.96,-18.92921588979974,12.982220897822977,-41.485146333819564
22.98,-18.94376439079048,13.333240057928808,-41.636711954201914
23.0,-18.64863587405673,13.187313366868919,-42.10372938695564
23.02,-18.986402800634426,13.34563586755219,-41.84531947088762
23.04,-18.765297568692667,13.388158134123671,-41.58403690414028
23.06,-18.58355644508727,13.142722046167782,-41.61280788815052
23.080000000000002,-18.232125148948427,13.348382118711028,-42.244118326067564
23.1,-18.534300264727317,13.449076872996939,-42.60531223692262
23.12,-18.59968017351015,13.460621986030388,-41.51221224701264
23.14,-18.205679948359,13.623999462439027,-42.72157472099891
23.16,-18.47496147048148,13.352701110191664,-42.42945992055419
23.18,-18.58707512742348,13.703975271594688,-42.03860531477089
23.2,-18.21026867435268,13.760071741537034,-41.78585890197568
23.22,-18.516104648990595,13.855039917758655,-41.24132790041947
23.240000000000002,-18.341577681976073,13.683302533464012,-42.53100714989015
23.26,-18.194629478983888,13.701981553499133,-41.90908340995594
23.28,-18.47075714772764,13.868815603713939,-41.49302675217962
23.3,-18.252876954384956,13.941851871977223,-41.81459240807699
23.32,-18.27247024878446,13.672096754228736,-41.77824153729432
23.34,-18.30930449784669,13.78382371826735,-42.274673570580696
