t,ax,ay,az,gx,gy,gz,p_x,p_y,p_z
31.66,-0.05681961560377952,0.20337273749818421,-9.776174822906162,0.0027504457374356436,-0.0013126053538572954,0.10642584246012392,-19.69857484616616,-3.4592121978840664,0.6814155038879022
31.67,-0.05875533321196281,0.17731802610841169,-9.782616714105254,0.0008607747520352499,-0.0008536514549294934,0.10523108998746485,-19.694941567334254,-3.4798385967296426,0.6853521782634473
31.68,-0.061105218722239424,0.20575958050782284,-9.802550655575034,-0.0003573167934352603,-0.0014175158924821032,0.10692330890192309,-19.691286690584107,-3.500461179505513,0.6892858463490326
31.69,-0.04252529028126442,0.17836670035627714,-9.776864372394657,0.0015160342798364707,-0.0004827215987814605,0.10470158458094371,-19.687610219923734,-3.521079923596522,0.6932164908896719
31.7,-0.04404487515391633,0.17085718990302026,-9.77302293958844,0.001569098866052129,-0.0018068358213743194,0.10687862705166042,-19.68391215938484,-3.5416948063916553,0.6971440946436284
31.71,-0.08602297224711576,0.16910462596992742,-9.799491315846321,0.0012555649949571664,-0.0007643202067634941,0.10486994832725112,-19.680192513022796,-3.5623058052841996,0.7010686403825174
31.720000000000002,-0.05359590877898767,0.20339368309735334,-9.81423657859591,0.001667597698145967,0.00041952436612403463,0.10542843435735004,-19.676451284916652,-3.5829128976716413,0.7049901108913562
31.73,-0.045063943125077444,0.21707772242614118,-9.767157303445487,0.002083848770809783,-0.0006815144479869139,0.10590117536004594,-19.67268847916913,-3.6035160609557866,0.7089084889686581
31.740000000000002,-0.044772639083874785,0.17338215301564674,-9.791606358734672,0.0006620097317107617,-0.0008114250137949335,0.10483618149971219,-19.66890409990659,-3.624115272542749,0.7128237574265017
31.75,-0.09175026711389886,0.15931847719300327,-9.803665435712748,0.000386250182178484,-0.0002868488099237332,0.10576251923998556,-19.665098151279093,-3.6447105098429406,0.716735899090599
31.76,-0.022018358520005075,0.20269146670024052,-9.756748959960191,0.00028651811373204454,-0.0010459828277903727,0.10608522451619498,-19.66127063746031,-3.6653017502711944,0.7206448968003891
31.77,-0.07067850017479047,0.18133250787727154,-9.78495086953938,0.0006042431556712525,0.0006149916758058815,0.10508035828606506,-19.657421562647585,-3.6858889712466643,0.7245507334090909
31.78,-0.037904220854486345,0.17047344850454965,-9.788273976866133,0.001531451184424798,-0.00015925825245312209,0.10599481891759463,-19.6535509310619,-3.706472150192946,0.7284533917837958
31.79,-0.012102435780711504,0.20759922170358133,-9.784000891858222,0.0019095063864786157,-0.0008269450346626913,0.1059133706143043,-19.64965874694788,-3.727051264538061,0.7323528548055346
31.8,-0.07423692784776653,0.18511919140823963,-9.75796437338307,0.00048533599931796403,-0.0006510829882927312,0.10700720965609356,-19.645745014573773,-3.7476262917144867,0.7362491053693547
31.810000000000002,-0.04995323074444815,0.19320910057781748,-9.771607070968399,0.0013939275649944632,-0.0013111573228457097,0.10599452678232059,-19.641809738231476,-3.768197209159192,0.7401421263843969
31.82,-0.0782757700616114,0.18234542056931455,-9.780455734228342,0.001668300525438782,-0.0007280955858718604,0.1062459746071342,-19.637852922236505,-3.7887639943136175,0.7440319007739612
31.830000000000002,-0.06749375180381174,0.17510953780089875,-9.809710064591465,0.0012115979873812098,-0.000171401070590595,0.10590602278346312,-19.63387457092798,-3.8093266246237967,0.7479184114756007
31.84,-0.07568200314478343,0.19431301220687566,-9.79616840543549,0.0014977346354146516,0.0003227626799705718,0.10599923171929279,-19.629874688668657,-3.8298850775402578,0.751801641441173
31.85,-0.055226996370675276,0.20494863816320122,-9.784531529121171,0.002249685232130329,-0.00031209131756359246,0.10446320727028036,-19.625853279844904,-3.850439330518145,0.7556815736369336
31.86,-0.06755066960745451,0.16902020348396146,-9.758371085672211,0.001433195547823139,-0.000714698371060071,0.10586362570245204,-19.62181034886668,-3.8709893610172004,0.7595581910436012
31.87,-0.07608381216162714,0.21034775281403986,-9.766774706946675,0.0021382657484693168,-2.8761479809935792e-05,0.10582062151285598,-19.617745900167563,-3.891535146501795,0.7634314766564357
31.88,-0.05494681423040823,0.21469267355291752,-9.771573469086078,0.0024173820701201693,-0.001779267410353022,0.10592056730099807,-19.613659938204712,-3.9120766644409564,0.7673014134853112
31.89,-0.037642013801902005,0.1594491342891843,-9.737936344851535,0.0016632369774802428,0.000852163101986447,0.10300579229336282,-19.60955246745889,-3.932613892308401,0.7711679845547931
31.900000000000002,-0.019161805895565792,0.16692734391689884,-9.794989549088767,0.0006565878513252106,0.0007958175448358615,0.10567928110103933,-19.605423492434436,-3.9531468075825216,0.7750311729042056
31.91,-0.0475877507543324,0.15355711871157518,-9.781551222021632,0.0009981988684739603,-0.00020805165104485405,0.10642530136312658,-19.601273017659288,-3.973675387746469,0.7788909615877165
31.92,-0.07207984447608076,0.15623113100251354,-9.766896357532174,0.0013570421203581392,-0.0007622818506476498,0.10439730909508908,-19.597101047684937,-3.9941996102881365,0.7827473336744041
31.93,-0.06188522973683217,0.1973683211133869,-9.79230881327014,0.0033128731375099392,-0.0011348698680183848,0.10627417168921638,-19.592907587086472,-4.014719452700199,0.7866002722483337
31.94,-0.10006471711100348,0.22590397744183055,-9.78189188537501,0.001688246578053766,0.0009530364953648357,0.10650891577975831,-19.58869264046253,-4.0352348924801325,0.7904497604086317
31.95,-0.06351213326650093,0.15906009941831437,-9.810701236547649,0.0015777489675479117,-0.0005584976280955596,0.10504409563776579,-19.584456212435317,-4.055745907130242,0.7942957812695598
31.96,-0.05821801083985233,0.16964649378144925,-9.78223247190568,0.0002549905371557776,0.00010662519333410958,0.10702049765092589,-19.580198307650598,-4.076252474157694,0.7981383179605903
31.970000000000002,-0.06618605338124012,0.21311963635120867,-9.762435157515219,0.003083512022242158,0.00044685843476658033,0.1057260240614212,-19.575918930777686,-4.096754571074507,0.8019773536264744
31.98,-0.09547344391968243,0.1934927566502659,-9.810343379824852,0.0009299781073813018,-0.0003153984662903911,0.10533222284303288,-19.571618086509442,-4.117252175397624,0.8058128714273248
31.990000000000002,-0.06772458396600692,0.16407557335375014,-9.778866904505763,0.0019112553157695218,-0.0002343495007616178,0.1049370972285296,-19.567295779562272,-4.137745264648911,0.8096448545386841
32.0,-0.03476283529372028,0.16194989000201024,-9.799948857099753,0.0022100263978316347,-0.00047080279832636523,0.1058576121040224,-19.562952014676114,-4.158233816355182,0.8134732861515994
32.01,-0.0886086676817769,0.18819393128790615,-9.82141348440086,0.0020796091960919947,0.0010064329807987593,0.1060503651173839,-19.55858679661444,-4.178717808048227,0.8172981494726969
32.02,-0.07622984970353976,0.15785348487816192,-9.773462903420855,0.0014611826414366606,-0.0008832847717469176,0.10426104655778276,-19.55420013016424,-4.199197217264849,0.8211194277242562
32.03,-0.02966811013977062,0.2099717053868089,-9.794253458590031,0.001416269682707516,-0.00021313220654270296,0.10692139190962659,-19.54979202013604,-4.219672021546844,0.8249371041442781
32.04,-0.05210210450875062,0.1802939146898375,-9.802431031629125,0.000531185937105516,-0.0009648125102804002,0.10454435427951432,-19.545362471363873,-4.240142198441083,0.8287511619865663
32.05,-0.04443986036868071,0.17486521988501003,-9.763221022932228,0.00281306333135317,-0.0005333093170696308,0.10623889602468653,-19.540911488705277,-4.260607725499519,0.8325615845208002
32.06,-0.033870376537144344,0.1823069530312227,-9.779134884866421,0.003083229519682814,-0.0007537852540462339,0.10588075437121064,-19.536439077041297,-4.2810685802791975,0.8363683550326022
32.07,-0.04500402896504489,0.21842703525927648,-9.764776545713227,0.002022896917592257,0.00015704753726855083,0.10522159600980764,-19.531945241276492,-4.301524740342262,0.8401714568236115
32.08,-0.0944767870407355,0.22573352138580258,-9.799067723827996,0.0018795978287874844,0.00038047777937223813,0.10692946242414515,-19.5274299863389,-4.321976183256035,0.8439708732115643
32.09,-0.05782547287363031,0.16912053234201807,-9.838591568018455,0.002358972705555827,0.000662426651851295,0.10626606041748932,-19.522893317180046,-4.342422886593009,0.8477665875303633
32.1,-0.07495175100713891,0.1890559161900878,-9.791595582244875,0.00287190490107303,-0.0008851460779571716,0.10719772285668554,-19.51833523877495,-4.36286482793085,0.8515585831301451
32.11,-0.07065866893425117,0.20264108681508736,-9.850370833748515,0.0012542108946607107,-0.001678793090659513,0.10465209578905979,-19.5137557561221,-4.383301984852464,0.855346843377362
32.12,-0.039990170448096,0.16544318155487656,-9.747507921808447,0.0019621554205958083,0.0015279091339431433,0.10525473634739793,-19.509154874243464,-4.403734334946019,0.8591313516548543
32.13,-0.0379224237944248,0.16682040273501098,-9.838089060831813,0.0022010333664200937,0.00017634544114210067,0.10620073078491453,-19.50453259818447,-4.424161855804947,0.8629120913619187
32.14,-0.053326497525058775,0.18036812895738422,-9.787381193254621,0.0004902854277091327,0.000427483287238348,0.10406342306515536,-19.499888933014013,-4.444584525027922,0.8666890459143732
32.15,-0.024578346307354348,0.18236212336592653,-9.775391106135675,0.0029501708536749326,0.0007316579944955278,0.10551364693620818,-19.495223883824437,-4.46500232021902,0.8704621987446537
32.160000000000004,-0.04392004729437267,0.18807577281627674,-9.79373095929956,0.002182192471224792,-0.000583597517210141,0.1074574170271213,-19.49053745573154,-4.485415218987624,0.8742315333018659
32.17,-0.06480826793042549,0.20611107537781095,-9.778142035440926,0.0018315627191768057,-0.0017506662717932354,0.10610567612759483,-19.485829653874575,-4.50582319894847,0.877997033051861
32.18,-0.06535895555893022,0.14948483994580183,-9.805702100261136,0.000961994718025503,0.000804567235457884,0.10385793386130905,-19.481100483416217,-4.526226237721715,0.8817586814773166
32.19,-0.07992419044341857,0.18995065966519162,-9.756434290522833,0.0013079164321284239,-0.001092766820746815,0.1062882077990369,-19.47634994954258,-4.5466243129329165,0.8855164620778008
32.2,-0.03873824094736537,0.18423534363353528,-9.799966467726671,0.004391245796228647,-0.001127241859425112,0.10583938378494179,-19.471578057463205,-4.567017402213119,0.8892703583698557
32.21,-0.056815509899342156,0.20169416793715436,-9.782687323187517,0.002603551648965275,0.000387929121978334,0.10511829891834967,-19.466784812411063,-4.587405483198746,0.893020353887046
32.22,-0.05140874487019837,0.20122934895990813,-9.77653194593801,0.0025842837609492946,7.686656366540833e-05,0.10519785458244589,-19.46197021964253,-4.607788533531804,0.8967664321800631
32.230000000000004,-0.050991641514194434,0.1904663640795976,-9.763407388456038,9.072442427226959e-07,-0.0006616754793772051,0.10607114940719876,-19.4571342844374,-4.628166530859778,0.900508576816775
32.24,-0.07824189081918866,0.19439218580212242,-9.808371438267155,0.0003770588769868408,0.00024645954615372303,0.10617328744669202,-19.45227701209887,-4.648539452835678,0.9042467713823013
32.25,-0.028490524594460647,0.16306983052086937,-9.80183461386616,0.0004904971639970114,0.0015488082770426033,0.10519689755073726,-19.447398407953532,-4.668907277118105,0.9079809994790932
32.26,-0.083130082923368,0.18661095419421345,-9.761142956204798,0.0011000220043852276,0.00030176186277500454,0.10493926504011787,-19.44249847735138,-4.689269981371236,0.9117112447269977
32.27,-0.015822129400353893,0.18990966274530044,-9.80214763738183,0.0016194557746719463,-0.00011823712384761946,0.10599055792651871,-19.43757722566577,-4.709627543264902,0.9154374907633408
32.28,-0.034388135326510125,0.17963481309740734,-9.777053407828168,0.0033947568386762652,0.00022018326847440155,0.1057519876988393,-19.43263465829348,-4.729979940474488,0.9191597212429745
32.29,-0.03933909487654014,0.18560073692734344,-9.79757517862948,0.0016651224964818613,-0.002106152060093582,0.10634518311274455,-19.42767078065463,-4.750327150681129,0.9228779198383815
32.3,-0.06297666314717472,0.18623053641670065,-9.793007959997158,0.0011047181716419118,-0.0006137638360169204,0.10556541601436367,-19.422685598192725,-4.770669151571608,0.9265920702397218
32.31,-0.014956290928005142,0.18472370326327925,-9.774167687651577,0.0006310152284772256,-0.000683943889302208,0.10440635977598499,-19.41767911637462,-4.791005920838435,0.9303021561549164
32.32,-0.05896205767932406,0.18130431749718942,-9.827473492737663,0.002064907064213976,-0.0005029681151536816,0.10608232189592538,-19.412651340690548,-4.811337436179831,0.9340081613097101
32.33,-0.08670648517662519,0.1908580904645103,-9.79508771695531,0.0029643406639719536,-0.0008040640772539014,0.10550681250568023,-19.407602276654078,-4.831663675299796,0.9377100694477511
32.34,-0.0013031073721707226,0.2000210792077903,-9.765432750086461,0.0015695835333421452,-0.00022248033209998838,0.10509146708829592,-19.402531929802116,-4.851984615908152,0.9414078643306657
32.35,-0.03212956030573286,0.16810960816204842,-9.802787018377987,0.002926490977874104,0.001773895898809973,0.1053762007917588,-19.397440305694936,-4.872300235720443,0.9451015297381068
32.36,-0.04908912381076724,0.207550015318316,-9.800274272090686,0.0017739352065476491,-0.0016646631582061767,0.10668497228554724,-19.39232740991612,-4.8926105124581385,0.9487910494678572
32.37,-0.03870922655219127,0.22348855256526085,-9.795123726229981,0.0019498926464480621,0.0007882468491407241,0.10666575117535536,-19.387193248072588,-4.912915423848518,0.9524764073358766
32.38,-0.05530206653994575,0.18798808462292266,-9.786219882985742,0.0014584625654302818,-0.001086854598265259,0.10708650620305508,-19.382037825794573,-4.933214947624766,0.956157587176384
32.39,-0.05872758129576415,0.18786223336015578,-9.7688933999774,-4.021476911000312e-05,-0.0012210077784498086,0.1064293106829391,-19.37686114873563,-4.953509061525949,0.9598345728419206
32.4,-0.04901765884881057,0.19226204988937598,-9.764078599001262,0.0010853636212848896,0.0003375084156988715,0.10726573828820862,-19.371663222572625,-4.973797743297092,0.9635073482034298
32.410000000000004,-0.032410393281972316,0.17190382434569365,-9.780949793096354,0.001072302506513627,0.0015781596016269162,0.10530020875784528,-19.36644405300571,-4.994080970689175,0.9671758971503235
32.42,-0.02856696110068159,0.14980642346854905,-9.80499915442985,0.001519428416307361,-0.0008532912261083915,0.10604739959997789,-19.36120364575836,-5.014358721459136,0.9708402035905482
32.43,-0.04418386376898102,0.14756216030075678,-9.813206475699834,0.002153837105053139,-0.00095160886765523,0.10519826913936761,-19.355942006577312,-5.034630973369934,0.9745002514506632
32.44,-0.0835220840125789,0.1686598881166965,-9.782784260424293,0.0015670023808308272,1.3489095662739387e-05,0.10612169827201709,-19.3506591412326,-5.054897704190577,0.9781560246759108
32.45,-0.04988705383123906,0.21002851871524378,-9.779906515642095,0.0017854895145075027,-0.0009315358920186555,0.1031363701694256,-19.345355055517537,-5.075158891696111,0.9818075072302813
32.46,-0.06752197715122873,0.17820666836065235,-9.784214024473508,0.0016078562471485208,-0.0008346211382396731,0.10371806399073612,-19.3400297552487,-5.09541451366764,0.9854546830965826
32.47,-0.06884608392962945,0.17683468116492307,-9.803634534026655,0.00268714283157925,0.00017216444072659664,0.10773945846646175,-19.33468324626594,-5.115664547892401,0.9890975362765184
32.480000000000004,-0.04571405308667289,0.14648847713369817,-9.80073188972682,0.00186756985740509,0.0011282114994594097,0.10621955420858718,-19.329315534432354,-5.135908972163758,0.9927360507907542
32.49,-0.047691363982720766,0.16712373878177902,-9.811787887634477,0.0025165525887258355,-0.0002396268032077727,0.10530298746199372,-19.323926625634293,-5.156147764281199,0.9963702106789819
32.5,-0.042426759183960716,0.18987281824239394,-9.799517677260566,0.002441685571747634,-0.0006875749854034824,0.10682330744194994,-19.31851652578137,-5.176380902050407,0.9999999999999986
32.51,-0.06142473709078071,0.1875250457194859,-9.789243429598995,0.0008920873851924699,-0.00018883177896961527,0.10567258775339622,-19.31308524080641,-5.196608363283284,1.003625402831775
32.52,-0.08231084463249062,0.16660445352388648,-9.802868609579942,0.00039296415027326626,-0.0005657960605711986,0.1031556917721623,-19.30763277666548,-5.216830125797936,1.0072464032715214
32.53,-0.04451880167619297,0.21300660846062963,-9.808156082763361,0.0024298676297678373,-0.0014278708665440955,0.10669703723614976,-19.302159139337885,-5.237046167418708,1.0108629854357545
32.54,-0.06773653429868644,0.15010657773381217,-9.784166657216383,0.0013195500708244427,-0.0012599567741017146,0.10682634023930487,-19.296664334826136,-5.257256465976235,1.0144751334603772
32.55,-0.04440651128048854,0.19942607608950386,-9.75056813906256,0.0012184620368390986,-0.00011763301111714498,0.10425241587163382,-19.291148369155966,-5.277460999307443,1.01808283150074
32.56,-0.07282527446255435,0.1756860582005884,-9.787699944939236,0.00013587679442342423,-0.0013641097880382575,0.10486167654327788,-19.28561124837629,-5.297659745255617,1.02168606373172
32.57,-0.04007620862004596,0.1552501164745857,-9.76993429079068,0.002143094991608772,-0.000387582716827917,0.10646156413607795,-19.280052978559265,-5.317852681670301,1.0252848143477686
32.58,-0.0635820441147939,0.20733384095416416,-9.78811966623251,0.004331879234697457,-0.0005930540045188117,0.10852341925765382,-19.274473565800196,-5.338039786407501,1.028879067563011
32.59,-0.05042003937073514,0.1832904928063523,-9.776707465541293,0.002205059881805952,-0.0008858424543695952,0.10564657678679375,-19.268873016217597,-5.358221037329582,1.0324688076112947
32.6,-0.06870188869434367,0.18521006383549465,-9.774484603466243,0.002221147698680058,0.0007707557128867403,0.10566817882589781,-19.263251335953164,-5.37839641230531,1.0360540187462597
32.61,-0.05502580499451382,0.15394243598307567,-9.799331859477828,0.0011610896112557636,-0.0012935620178624557,0.10662221846738558,-19.25760853117175,-5.398565889209922,1.039634685241418
32.62,-0.050918241861158814,0.13055677699622242,-9.773146201573121,0.002298163326222264,-0.00031397381980513626,0.10633754848013345,-19.251944608061397,-5.418729445925104,1.043210791390213
32.63,-0.06964787325082152,0.19374315295758546,-9.78274551507739,0.0009879351140169711,-0.0001833761853652529,0.10638018441017728,-19.246259572833267,-5.438887060339077,1.0467823215060994
32.64,-0.0650481424641875,0.16278586541222798,-9.85691097561092,0.0024085034230357763,-0.0019449129417196793,0.10464192926640076,-19.240553431721718,-5.459038710346505,1.0503492599225914
32.65,-0.03514923067292533,0.21002102695882335,-9.780304022368009,-2.9940938025841248e-05,0.00020884390463978778,0.10404124667394672,-19.23482619098423,-5.479184373848639,1.0539115909933534
32.660000000000004,-0.05350127721904814,0.18369188270988757,-9.80617501455008,0.0004991634671679124,-0.00045909047156211124,0.10455585002189535,-19.229077856901416,-5.499324028753325,1.0574692990922645
32.67,-0.04015445709752752,0.1770150364732701,-9.782466292115737,0.0025148557892516214,0.0003647017409054138,0.10676177277950234,-19.22330843577704,-5.519457652974911,1.0610223686134674
32.68,-0.055590339683481975,0.18852306460011867,-9.772974720341626,0.002186258612724205,0.0005400655384894694,0.10470389617430387,-19.217517933937973,-5.5395852244344415,1.0645707839714669
32.69,-0.058556997064748185,0.1606579344279622,-9.762343626269987,0.0017551616631833254,0.0005596213460798622,0.10570565347974058,-19.21170635773421,-5.55970672105956,1.0681145296011758
32.7,-0.03318408780994414,0.17345889796652064,-9.820261382899034,0.001319261737226552,-0.00015014338405557005,0.10548972934675875,-19.20587371353886,-5.579822120784586,1.0716535899579933
32.71,-0.0383407373833744,0.16217394381840958,-9.804102892270926,0.003442439710917696,0.0009307960158597952,0.10564123117712382,-19.200020007748133,-5.599931401550499,1.0751879495178664
32.72,-0.06599883110482602,0.1794058657733901,-9.786066832171377,0.00036842617064617475,2.5351216447497846e-05,0.10555556330205176,-19.194145246781336,-5.620034541305011,1.078717592777365
32.730000000000004,-0.08059992366008953,0.22257790936069372,-9.808519002185264,0.004150776012812265,0.00012777578603707332,0.10488641130366513,-19.188249437080856,-5.640131518002595,1.0822425042537527
32.74,-0.038399282762851344,0.16440462886951773,-9.766100268053895,0.0017374572026492322,-0.0003183435276971485,0.10672902847380082,-19.18233258511218,-5.6602223096044,1.0857626684850343
32.75,-0.0828849586374381,0.15788596806048322,-9.789786289539618,0.002020999288432666,0.0007603846970040594,0.10699769572664158,-19.176394697363865,-5.680306894078448,1.0892780700300533
32.76,-0.026642578806209443,0.16406670398630882,-9.749623971466974,0.0022540542238509353,0.00013596049049329433,0.10500506836527863,-19.170435780347518,-5.700385249399515,1.092788693468537
32.77,-0.04627758835404206,0.1965290547380718,-9.794446696291338,0.0026557982464171246,-0.00022028563478888503,0.10504969577890505,-19.164455840597835,-5.720457353549238,1.0962945234011752
32.78,-0.0664173584610298,0.14633836959726915,-9.76972007325481,0.0024004395863634,0.0012553500354211449,0.10460516798577038,-19.158454884672548,-5.740523184516071,1.0997955444496794
32.79,-0.09202347406717583,0.15703477041011063,-9.811013821147426,0.0010295139522600717,-0.0005585666870249757,0.10568638133916534,-19.15243291915245,-5.760582720295373,1.1032917412568586
32.8,-0.05635748232980464,0.19012770915638955,-9.780964806305152,0.0025323867424292745,-8.03035599908575e-06,0.10636730828169079,-19.14638995064135,-5.78063593888942,1.1067830984866862
32.81,-0.02198838862528701,0.17673574377751508,-9.782845376497471,-0.0002975015380585239,-0.00010084032370943167,0.10560781711596555,-19.140325985766108,-5.800682818307399,1.1102696008243609
32.82,-0.061973085404195216,0.1694215056347424,-9.797437715752187,0.0018304076176511735,-0.0014944217491677687,0.10664634368236056,-19.13424103117661,-5.820723336565431,1.113751232976375
32.83,-0.06737411159311414,0.18277813231268875,-9.77615218015691,0.0033124955327932257,-0.0008041270760671894,0.10505904585280525,-19.128135093545755,-5.840757471686641,1.117227979670588
32.84,-0.08638252002060787,0.20400298047890897,-9.778861696049418,0.00029845977045413934,-0.0004155663803296656,0.10549417666545871,-19.12200817956945,-5.860785201701148,1.1206998256562895
32.85,-0.027055688156887914,0.19939474732954063,-9.779053533613427,0.0015877241458898213,-0.001792048706577007,0.1050827797188498,-19.115860295966602,-5.880806504646078,1.124166755704261
32.86,-0.0499668279513133,0.19942249746741064,-9.770065938721086,0.003746818271557051,-0.00010947856767260688,0.10513197030887686,-19.109691449479133,-5.900821358565615,1.1276287546068517
32.87,-0.033554596619557946,0.15299889420133142,-9.790617423916018,0.0014815698023522368,-0.0013628770824943186,0.10640067779257384,-19.103501646871926,-5.920829741511035,1.1310858071780434
32.88,-0.03223105146632784,0.21330789430847735,-9.78063758804238,0.0013291079558460607,-0.0007589959627839859,0.10601275348962517,-19.097290894932858,-5.940831631540702,1.1345378982535137
32.89,-0.04922417103490971,0.1722829332777027,-9.805063574625953,0.0015137001928245697,0.00021399205325123348,0.10514522855642221,-19.09105920047279,-5.960827006720048,1.1379850126906947
32.9,-0.021268289364147833,0.19367040414385925,-9.78770753586915,0.0028930527928537906,0.00011649325838215948,0.1065304763238671,-19.08480657032554,-5.980815845121726,1.141427135368862
32.910000000000004,-0.07880539468132591,0.1225350567358979,-9.779959071276428,2.4436653510630452e-05,-0.0008046825655874323,0.10635996996726826,-19.078533011347872,-6.000798124825525,1.1448642511891818
32.92,-0.017069854721820495,0.16637309584389487,-9.815817560522714,0.0019772213451242256,-7.555470398341285e-05,0.10551731346481233,-19.072238530419522,-6.020773823918407,1.1482963450747792
32.93,-0.04588202637859163,0.1940941038033244,-9.774222303015556,0.001687579555281168,-0.00025874739409968467,0.10261340859015605,-19.065923134443153,-6.040742920494578,1.151723401970813
32.94,-0.03071704567120992,0.1600842113024881,-9.801631642444711,0.0009869765747464755,-0.0007816852440541418,0.10670082224008458,-19.05958683034438,-6.060705392655468,1.155145406844533
32.95,-0.055751167179123214,0.19956180619525588,-9.78412273750226,0.0005156549696656619,-0.00036999390617150116,0.10498381402351303,-19.053229625071722,-6.0806612185098095,1.1585623446853583
32.96,-0.053560109950048465,0.14844389048671286,-9.78320378693595,0.001610782308292443,-0.0001288624783319855,0.10631019386819471,-19.046851525596658,-6.100610376173544,1.1619742005049185
32.97,-0.020273945724882197,0.18111557418219987,-9.782027667419193,-0.00034279224708820793,0.0004626250831625577,0.10837400194359119,-19.040452538913534,-6.120552843770008,1.165380959337151
32.980000000000004,-0.05854712772808461,0.13408037416629057,-9.773959467127709,0.0013687884295789697,-0.0004707093797459054,0.10579535240408522,-19.034032672039633,-6.140488599429839,1.1687826062383442
32.99,-0.04864832423726685,0.16233381065437646,-9.785589663035154,0.0023501719159579135,-0.00019444795835719427,0.10509787095614279,-19.027591932015124,-6.160417621291021,1.1721791262872083
33.0,-0.03540169105227406,0.20554140194608608,-9.758813295846773,0.0009748184070906988,-3.139402815809805e-05,0.105119696360633,-19.021130325903073,-6.1803398874989455,1.1755705045849458
33.01,-0.08966254452801642,0.14992273606082931,-9.752248090708088,0.0003699616384735375,-0.0013420132788848496,0.10460134266152614,-19.01464786078942,-6.200255376206398,1.178956726255311
33.02,-0.0445709790328953,0.17634740605094232,-9.754660040791082,0.0013182433588130452,-0.0004249846135398577,0.10517691879355229,-19.008144543782976,-6.220164065573637,1.1823377764446845
33.03,-0.029363235414482835,0.14722229501387268,-9.758013371536324,0.0029521109694314214,-0.0011984363251285998,0.10510543350234074,-19.001620382015435,-6.240065933768291,1.1857136403221173
33.04,-0.029113548526292936,0.17487497914345393,-9.790126978710921,0.0032060609782988145,0.0007791099510736559,0.10674682869579522,-18.99507538264134,-6.259960958965555,1.1890843030794251
33.05,-0.056563190069449126,0.15821519932793787,-9.783120852597442,0.0025535107985868097,-0.0012272318733933915,0.10665578056082366,-18.98850955283808,-6.27984911934809,1.19244974993123
33.06,-0.05513906562504179,0.20248168308855788,-9.773353219463418,-8.433990477851416e-05,0.0010377378022946985,0.10742181083206179,-18.98192289980589,-6.299730393106095,1.1958099661150374
33.07,-0.03458779155836392,0.16970037920740597,-9.800834715222075,0.00017352538356664427,0.0003698426246681935,0.1051323730726636,-18.975315430767854,-6.319604758437299,1.1991649368912922
33.08,-0.08481078855085929,0.16707966564056134,-9.79473182534331,0.0006851364994413676,-0.000541518020353777,0.10397116298782311,-18.968687152969867,-6.339472193547023,1.202514647543451
33.09,-0.04343331629651879,0.17282437936054143,-9.78198978602401,0.0004837969354960707,0.00013813095541634525,0.10682056514536045,-18.962038073680638,-6.359332676648222,1.20585908337805
33.1,-0.05316717209060121,0.18231921553741173,-9.79146399739862,0.0012821925776823964,0.0004826881062904786,0.10583220727022863,-18.955368200191714,-6.379186185961393,1.2091982297247486
33.11,-0.04554032589920451,0.14654095398881054,-9.78161511600218,0.0007036712992318598,-0.0011237713111185122,0.10499259860652099,-18.94867753981742,-6.399032699714761,1.2125320719364232
33.12,-0.040955642036574307,0.16105162667414633,-9.813876866499642,0.00228183652633501,-0.0013665880315868306,0.10616396515489572,-18.941966099894888,-6.41887219614418,1.2158605953892092
33.13,-0.06365667618982511,0.15175636124710545,-9.789569444487443,0.0027703600732008143,-0.0015614383656958157,0.10692060214779159,-18.93523388778403,-6.438704653493223,1.219183785482576
33.14,-0.05169211870543605,0.18079597653515167,-9.75269054822959,0.002227831359398695,-0.0004813423549259262,0.10542315417543674,-18.92848091086755,-6.458530050013147,1.2225016276393827
33.15,-0.06688710038864228,0.2004772400892886,-9.787498238639953,0.001379613492083478,-0.0002420232843173531,0.10573929363057238,-18.921707176550907,-6.478348363962984,1.2258141073059523
33.160000000000004,-0.013994842626690387,0.16715873168159687,-9.812789365932568,0.0023233050090354845,-0.0017373972464437139,0.1055600692081422,-18.914912692262334,-6.498159573609533,1.2291212099521294
33.17,-0.0655884843465959,0.18877124942708232,-9.810719746272351,0.0016375552611490635,0.0010521412435105296,0.10563717385249212,-18.908097465452823,-6.517963657227353,1.232422921071341
33.18,-0.04179104544880512,0.1589401328871753,-9.814233694918764,0.0022000229800341843,0.0010693097887339664,0.10573838580525938,-18.9012615035961,-6.537760593098842,1.2357192261806673
33.19,-0.0322162956066816,0.18456578372158222,-9.772541287378186,0.0013915148938280475,0.0030273992507093735,0.10607521126349997,-18.894404814188633,-6.557550359514247,1.2390101108209037
33.2,-0.04912252376572563,0.21279995032223897,-9.792206012810167,0.0025932021566799908,0.0012478526969645282,0.10562049772967638,-18.887527404749623,-6.577332934771663,1.2422955605566204
33.21,-0.062281496807894215,0.17942553416641835,-9.780407440176827,9.129627954034491e-05,0.00044914110975106144,0.10593064712893295,-18.880629282820994,-6.597108297177055,1.2455755609762245
33.22,-0.010280428606172426,0.1526879644401193,-9.78071256824039,0.0017025796879734953,-0.0002946786708330327,0.1061052413178276,-18.873710455967387,-6.61687642504432,1.248850097692031
