timestamp,ax,ay,az,gx,gy,gz,ax_true,ay_true,az_true,gx_true,gy_true,gz_true,pos_north_true,pos_east_true,pos_down_true,vel_north_true,vel_east_true,vel_down_true,qw_true,qx_true,qy_true,qz_true,acc_bias_x_true,acc_bias_y_true,acc_bias_z_true,gyro_bias_x_true,gyro_bias_y_true,gyro_bias_z_true
0.592,0.0023677328436040694,-0.06133953091027146,9.844414765571342,-0.01253659971192883,0.007666754638425977,0.022412767697616066,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004965492015249,-0.009938692407400664,0.03017711061011539,0.0009952268159157238,-0.0020120488109689207,0.000501707406752658
0.594,0.10011095370217785,0.024986688266755912,9.757307577845026,-0.006814146901309636,-0.016863607002900665,0.0070926113232822816,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020046248106379193,-0.009939708559526615,0.030176203507312656,0.00099578081652806,-0.0020117321122465354,0.0005017791880269979
0.596,0.08301050770942706,0.019954100954297827,9.863204026658076,-0.003825083476624104,-0.003650002819068819,0.007567163874879793,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020042871758082233,-0.00994398010516755,0.030173552296285662,0.0009954706085399782,-0.0020114716451744225,0.0005014606530184401
0.598,-0.05345576564124491,-0.04090972925272322,9.826049250303596,-0.009232383586133734,-0.008640805122863363,0.016510904461935875,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020040744020482767,-0.009938219773847363,0.030180564178695888,0.0009962513118513012,-0.002011578531405476,0.0005011954305078371
0.6,0.016709067446166,-0.02513656601536858,9.83795194217854,-0.0026150214155225724,-0.012479006936536578,-0.005860658320358771,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020043129447246545,-0.009934045052983195,0.030178385725643634,0.000995186727176073,-0.002012272815553594,0.0005017819454485119
0.602,0.011539683377508768,0.02427722307316984,9.970959031943575,0.025009146684937464,-0.005658397206818429,0.018075722693265253,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020041161088993762,-0.009932460732966837,0.030170431138344188,0.0009951382776623454,-0.0020130082572136438,0.0005021675434581385
0.604,0.010361896114421114,-0.00949185091738963,9.900035186053433,0.007445543579940901,0.013802759690418104,-0.017013993602734735,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004170540294594,-0.009936576072383062,0.0301683240205295,0.0009948352152698344,-0.002013641122859554,0.0005020671036460869
0.606,0.009454096565799368,0.030141487474045974,9.8162792845163,-0.0070113536537334785,0.014901840389120152,-0.010736002019153937,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020048519932445177,-0.009940620529505746,0.030173185021244903,0.0009949830935246386,-0.002014182846544091,0.0005019928571357516
0.608,0.06891172664016665,0.019400416956014292,9.785606757411216,0.007271660995604843,0.009206233579921641,0.003453171198195333,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004984240962275,-0.009944438343189232,0.03016867071585866,0.0009947077138594332,-0.002013698979872596,0.0005017441717203538
0.61,-0.07967645329745636,-0.025494049639357842,9.858202732287848,0.0015141757132001643,0.019802685565687293,0.012349658608734881,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020045174131454138,-0.009939371675736252,0.030173477389623504,0.0009938083646598552,-0.0020137433424661255,0.0005030325343498808
0.612,-0.0243285184915994,0.0036870272806742224,9.829355446209883,-0.011664064154925076,0.008432221361954761,0.00036445338613613765,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020046293271866293,-0.009942806998321814,0.030178134499656725,0.0009945726146637541,-0.0020128818344662632,0.0005027483277669793
0.614,-0.04793210915996189,0.017482397880001315,9.925378247875438,-0.005901887412268075,-0.00033117338915809565,0.002067392933576193,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200517034751891,-0.009933512201389046,0.03018275519957113,0.00099443751558273,-0.0020133591548521512,0.0005029791369413364
0.616,0.01905650938275108,0.046985772316690995,9.88840184107646,0.000710211503180205,0.015458415633017038,0.005854531702236813,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020050188593647093,-0.009933941962856817,0.03018207345641982,0.0009941537863966726,-0.0020131423410307886,0.0005027427242431659
0.618,0.0567417945184614,0.005583043498357476,9.819566522200732,-0.005513240359196765,0.00850644964939495,0.0067845003250935065,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02005333755802941,-0.00993092180020276,0.030174849800631818,0.0009942742343882344,-0.0020133494939249402,0.0005030566311286664
0.62,-0.01666912791061423,-0.0883559069536898,9.855655076468006,0.014780231380813863,0.009631504247862297,-0.010144008764696748,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020056820345047154,-0.009924621649015565,0.03017866031829235,0.0009939455386034585,-0.002013417618971964,0.0005025709332130975
0.622,-0.06443974776787954,-0.07991705997968684,9.778424869480892,0.004372967907466076,-0.012801517472728466,-0.015696267089602037,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020059738609922318,-0.009929748445499785,0.030178297589053972,0.0009936256973621252,-0.0020130929144019554,0.000502752491952373
0.624,0.049253623363605795,0.04948040276537666,9.681603897991398,-0.01193979781162984,-0.0011535986631269059,0.014251379961178666,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020062261604861353,-0.009925083341676473,0.03018297198331225,0.000994255852160952,-0.002012782409874795,0.0005027790048454136
0.626,0.15747939224356428,0.03217761979281831,9.825775259511623,-0.0055271865459954085,0.006327301850207593,0.0023423836602213775,0.0,0.0,0.0,0.0,0.0,0.0,0.626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020068936694524284,-0.009924135160440434,0.03017877096826453,0.0009942459841821801,-0.0020133121408200247,0.0005040905427036952
0.628,0.08690041569658977,-0.004390120718379119,9.822564003234206,0.0031793458395320555,-0.0006036657308963599,0.005124430730205457,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02005953203953975,-0.009922942492133362,0.03017716065995056,0.0009949462242055803,-0.002013163283505078,0.000504711426310962
0.63,-0.0003335703974135275,0.03892459730063219,9.874983109781155,0.0035451369143521504,-0.021238609847763792,0.0042673983286900495,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004932354816592,-0.009922859449690426,0.030175599694513326,0.0009942723156649972,-0.0020132337366019913,0.000504805339696703
0.632,-0.08492484114703795,-0.024700538275886773,9.84818057101839,-0.009878629381715943,9.696908780324224e-05,-0.011765349765093941,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020051736415836185,-0.009923170153404498,0.030177357109648365,0.000994334734688973,-0.0020130156549246457,0.0005051480683034479
0.634,-0.005318390356462616,-0.058470478411473334,9.869639715025613,-0.001313778771171243,-0.0012800927828650346,0.014518276533758956,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020049173176382273,-0.009930670913124552,0.030179855246103643,0.0009943710340712618,-0.0020130375778367837,0.0005051128762037868
0.636,0.0008112228944674553,-0.041351116257086235,9.800692835128588,0.010849342105593388,0.0009689993576712593,-0.006315042260777564,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02005105190385738,-0.009925369167960066,0.03017689595489465,0.0009943725923059635,-0.0020132150094443768,0.000505210346019326
0.638,0.12180008839139407,-0.018574181724339757,9.807746413169564,-0.003920659528445485,-0.0013963127939437604,0.005508420444708642,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020055356751826365,-0.009928211785414634,0.030171528706879645,0.0009949055040589594,-0.0020126958699474974,0.0005058990925299251
0.64,0.02079556503344477,-0.08056299967777636,9.822633085121396,-0.009846571588160349,-0.005064001891495128,-0.00038912701795735453,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020059561177852295,-0.009927160057604585,0.030167971582539303,0.0009948756096964176,-0.002012172997062774,0.0005063657974578407
0.642,0.04356262409295815,0.060605931300763874,9.882148479616248,-0.007613221424810234,-0.005472363125075211,0.0015821946682377272,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020060820652218158,-0.009927202377375734,0.030169283949668356,0.000994666406837569,-0.002012389558558715,0.0005059421790562618
0.644,0.023342648495037154,0.059035015926082714,9.95570648126599,0.0011452132406860366,0.01211042308464721,-0.004308201988394714,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020051963396526713,-0.009930597570171514,0.030170474822451835,0.0009947573368488563,-0.002012134120297991,0.0005058980860905055
0.646,0.05473070437171827,0.016508923294105592,9.821654891073436,0.005289477445179047,-0.025288948721958287,0.006001378626969427,0.0,0.0,0.0,0.0,0.0,0.0,0.646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020054617511089546,-0.009930019901011118,0.030175072901179968,0.000994976437162906,-0.002012489420478062,0.0005059473881867984
0.648,0.03723562475247076,0.012348673026450204,9.862210948489578,-0.013212682187251672,0.0005567218997257874,-0.004567807291786523,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020053609278449017,-0.009929862429230319,0.030175892440227572,0.0009943450769162212,-0.0020120535826058804,0.0005058568496744251
0.65,-0.07422109284819314,-0.010736646746550322,9.894547179591044,-0.008481878989106007,0.006383420337240273,0.012755964890335994,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020052326284360992,-0.009930015597640576,0.030176892684017187,0.000994110065589947,-0.002011686671924688,0.0005060430736034689
0.652,-0.010800296028232403,0.027285412458926316,9.837046214689565,0.004943090716549727,-0.015375991772941579,-0.0027948291669716296,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020049444479211975,-0.009925682815552445,0.030178665513964892,0.0009947744167139198,-0.0020121569727804735,0.0005059935799696448
0.654,0.0786056535322382,-0.020410962651852306,9.802709072455903,0.0023863704975975817,-0.0025638312908157464,-0.008630382775214305,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020051951718216714,-0.009925669296678496,0.030164965128816883,0.0009957597359113203,-0.002012003701333169,0.0005061204611414782
0.656,-0.07089891982034133,-0.039044673817644336,9.687961624013573,-0.007997292371901506,0.011279418626737026,-0.0054406044364227165,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020047164056979944,-0.009911421774849246,0.03016154835815783,0.0009955891031796554,-0.0020119933446334235,0.0005067951604975198
0.658,-0.03181392574379717,-0.016134167926788862,9.815646780853907,0.002759488779545091,-0.01252295416405803,-0.010701455250160842,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004027931308887,-0.009915510827516879,0.03015218164025832,0.0009955426662091077,-0.0020123290733372948,0.0005073099282968202
0.66,0.024329398257094605,-0.023747389456726782,9.87846362296776,-0.007197270609367094,-0.008896365571081926,-0.011475517944701698,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004113159232366,-0.009914840239290157,0.030155478423641347,0.000995088300947918,-0.002011979238107528,0.0005075247414948224
0.662,0.04093348425053338,0.018972475056171785,9.86435874795698,-0.00747917012388137,0.011461849362765985,0.003604393151359389,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020036666955605235,-0.009914717615906345,0.030149475634701276,0.0009951350887441217,-0.002012085289871648,0.0005070436479036529
0.664,0.05922983373372705,-0.047144076165111716,9.759888801884745,0.0027308357316724353,0.0026888470226335824,-0.007056075963400776,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020038075316085254,-0.009916810196743682,0.0301483475388713,0.0009951984650996368,-0.0020110999613842284,0.0005066414527575886
0.666,-0.03429660431195716,-0.009880490263269197,9.877276872356207,0.004458347057137833,0.023550393346685447,0.008023974674720121,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020029508912901617,-0.009912637625351642,0.030148832879064297,0.0009955180018725765,-0.0020106863809693804,0.0005066440431984056
0.668,-0.02095274552150526,0.020557025833416717,9.923350140784114,0.00248848207975824,0.003458655125014596,-0.0020055212128264888,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002707217567908,-0.009911272013161788,0.03014434252792457,0.0009951672940679039,-0.0020102894836764363,0.0005059019890013813
0.67,0.06688790179469473,-0.07462734966711952,9.773268646971442,0.00573160836169028,0.006955055385800994,-0.0018452840196096847,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020031458035230848,-0.009908072590894405,0.030143771071588943,0.000995216239527155,-0.0020098167889696676,0.0005062117698109959
0.672,0.11343572426429509,0.05237937147969252,9.872995711383323,0.004347670705091783,-0.016705025909203735,0.017872178823433914,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020032647013833667,-0.009899024749871338,0.030145059398617557,0.0009946685702741903,-0.0020094948625691425,0.0005060492754758862
0.674,0.08912997057557946,0.024575528181011615,9.87400362473812,-0.0015092282207781142,-0.003177882184182075,-0.0062241082950704055,0.0,0.0,0.0,0.0,0.0,0.0,0.674,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020031993330505718,-0.009904523914219948,0.030144299118584336,0.000993846204743275,-0.0020084604379199556,0.000505659136248033
0.676,0.15615678559429996,-0.015101025078815934,9.92472910850476,0.012393228687078834,-0.00526053917049087,-0.01838383325577735,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020032503627986604,-0.009905460149671846,0.030150667357949044,0.0009941955833157807,-0.002009630208349392,0.000505822839655871
0.678,0.11900823020171068,-0.07883709739171879,9.89464639421867,-0.0020856854929867776,-0.00013432312521458024,-0.0018627441352546464,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004208472233634,-0.009910667186417109,0.030143023643316412,0.0009935977769805133,-0.0020088724182043493,0.0005063252769742568
0.68,0.05074335332479109,-0.04066058557423061,9.833507699547033,-0.0007480832430566645,-0.0063105277215803265,0.005337939827787957,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020039436711658948,-0.00992061721738143,0.030146314972934067,0.0009930772526479253,-0.00200891347697185,0.0005065087248826289
0.682,-0.014736777306576285,0.01337130926910582,9.828423328186405,-0.005854121730967323,-0.010757162440031566,-0.004494821139668748,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020043253802429765,-0.009923039340750893,0.030146094089781843,0.0009931835043211039,-0.002008197823695119,0.0005064168472104336
0.684,0.13284174101469903,0.0066692889151775975,9.906559318041388,0.022984156682884522,0.003140988369032804,-0.012605990983920566,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020041301366287016,-0.009926003140500681,0.03015181193806796,0.0009926702971595621,-0.002008007427627852,0.0005064100994556564
0.686,0.04553383106133158,0.009194551482343351,9.786217302041605,-0.004198184111058292,-0.0061293754002745525,0.02816584064455903,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020036476552307052,-0.009921698653148948,0.030156410055894773,0.0009934062700960868,-0.002008138337140348,0.0005058158684543563
0.6880000000000001,0.07286121111771429,-0.06690145954278452,9.906523104160868,0.00017601540975727527,-0.018437606307201523,0.00517937633895015,0.0,0.0,0.0,0.0,0.0,0.0,0.6880000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020037833289548553,-0.009926501904083203,0.030160671283749278,0.0009939920675787945,-0.0020081650596292504,0.0005058359544842018
0.6900000000000001,0.024852107893305476,-0.0031547149845384415,9.889997930937104,-0.004869606057455914,-0.012130785012504634,0.0016564196512438999,0.0,0.0,0.0,0.0,0.0,0.0,0.6900000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020032426975846156,-0.009924675625880942,0.030158205404674017,0.0009943714943323088,-0.0020086458998303802,0.0005062060927811794
0.6920000000000001,-0.012994724604914378,-0.03756503135745612,9.796613036225862,0.002640737147559185,0.0025572793114741945,-0.004905887265918491,0.0,0.0,0.0,0.0,0.0,0.0,0.6920000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020027916696226607,-0.009918995433085942,0.030161072229203986,0.0009944952185092593,-0.0020084348071174206,0.0005054808641406555
0.6940000000000001,0.05199749670002199,-0.0062171748350180085,9.793507454649419,-0.01602213786363407,-0.01563600599552682,-0.0006623303215432437,0.0,0.0,0.0,0.0,0.0,0.0,0.6940000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020030836831921715,-0.009917747578253673,0.030163638459745498,0.0009939637986255635,-0.002008377892159446,0.0005055609580794311
0.6960000000000001,0.07048327589459877,-0.07449094826098593,9.790609870137114,-1.877933484588758e-05,-0.009536339180878543,0.012909729424075084,0.0,0.0,0.0,0.0,0.0,0.0,0.6960000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002924007009339,-0.009918682311117474,0.030161813684825057,0.000994416504848942,-0.0020080345592610334,0.0005054372889710854
0.6980000000000001,0.018449343319348457,0.005864086836968095,9.803867310927696,-0.004983391708224469,-0.010035228454462485,-0.006917842613993001,0.0,0.0,0.0,0.0,0.0,0.0,0.6980000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020024607938720976,-0.009909700137888956,0.0301579492894797,0.0009950410436103503,-0.0020086674899212325,0.0005046712510456924
0.7000000000000001,0.06085959019200615,-0.03883264795226857,9.763382568081626,-0.006690554104253521,0.009217243470735137,-0.0039029819808783345,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020016530605390766,-0.009912016180199129,0.030152537201879423,0.0009953056278508728,-0.0020088520718945864,0.0005051909949457164
0.7020000000000001,0.09382808677513038,0.02435402021263147,9.880141203281479,0.008138859043561842,-0.0017225931146281428,0.0010645502528493804,0.0,0.0,0.0,0.0,0.0,0.0,0.7020000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020012776541283205,-0.009908767249920371,0.030160308389961005,0.0009951166327847683,-0.002008088278106666,0.0005054456331331547
0.704,0.08287603215934454,-0.09684921894668808,9.909305726015468,0.015722715642555552,-0.0017562723239007549,-0.013807929956151828,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200086169159874,-0.009908830348691354,0.03015509521457585,0.000996433371987592,-0.002007575742824293,0.00050578620212273
0.706,0.07010083941723154,-0.0016167941755360904,9.94814604445771,-0.0015136243356851993,-0.0002729808274878217,-0.016553999179931455,0.0,0.0,0.0,0.0,0.0,0.0,0.706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020007184469929263,-0.00990931300825648,0.030160201049784806,0.000996007699071081,-0.0020075621480005468,0.0005057353369913379
0.708,0.016214000150426594,0.02419550769845076,9.845114596819768,0.011254674473511937,0.009219617723144708,0.007357906938641182,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020018556676996608,-0.009911415225767946,0.03016843004892906,0.0009961283956425482,-0.002006933898369614,0.0005055655084438209
0.71,-0.018398224742443067,-0.09576816261415481,9.803799643335072,0.005240615282267476,-0.01692024144130691,0.015968273501937177,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020007252240863572,-0.009916520132877573,0.03017124557625531,0.0009964102293488954,-0.002005884865269248,0.0005054033093202272
0.712,0.01156380261193191,-0.04313580421076166,9.847053972833406,-0.006493138998678552,0.012558109992616421,0.010338542633112876,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020002186435341563,-0.00991315845750633,0.03017164149075545,0.0009961863651324118,-0.0020062147082789304,0.0005054086418140139
0.714,0.013287283184660579,-0.014192968041714365,9.862429262778534,0.013642329027003196,0.002435398333702596,0.011449205240487353,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01999902787038417,-0.009915461328444746,0.03016674337586949,0.0009958737899422683,-0.0020059956638225065,0.0005056360066107013
0.716,0.07824529751448048,-0.02795968308555017,9.922989854875455,0.007548455528579735,-0.0008426448843967191,-0.004087215422787898,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020002674777318707,-0.009920998865707447,0.030167904684268294,0.000996124439508991,-0.002005781721942801,0.0005065630486381582
0.718,0.1127091453707221,-0.07927086388394179,9.817858268417112,-0.0045278773348595616,0.01636258515768023,0.0004992747488456578,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02000096723171319,-0.009924903425432435,0.03017051653049503,0.0009959112299723952,-0.002006234587576373,0.0005064110285592141
0.72,0.032607886316100634,-0.11041610563650055,9.918284077219965,0.01060193515271941,-0.0014741239510394372,-0.006633289384958894,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019997798685160578,-0.009928050994701485,0.030167757824713853,0.0009960063802100644,-0.0020046881354128035,0.0005063645110820617
0.722,0.00945829241959871,-0.017572650322450836,9.800558862639841,0.0002470672849220108,-0.0011411685726749935,-0.014367995303814851,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02000010861122486,-0.009921472406781364,0.030176526447296452,0.0009962560127014096,-0.002004593268022906,0.0005062227207422287
0.724,0.13502853688375474,-0.03160560004446085,9.831703751635894,-0.0021176606085441165,0.007912031981447108,0.002561663812366634,0.0,0.0,0.0,0.0,0.0,0.0,0.724,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020004148685862026,-0.009923501874291956,0.030176887970239635,0.000995742663404666,-0.0020047188886732448,0.0005073822310037193
0.726,0.07279850759635251,-0.008465250896971078,9.887960273974235,0.011217966093906306,0.010517091947576607,0.002255435371496268,0.0,0.0,0.0,0.0,0.0,0.0,0.726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020010669145669544,-0.009916671947077193,0.030180460794631048,0.0009954250023284073,-0.0020043998887295704,0.0005074602389990912
0.728,0.12356067026526334,-0.034324757222547866,9.909146968465894,-0.011579784884165108,0.006832784891369996,0.013080988623471223,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020020101252634034,-0.009919246297408762,0.030175885533863637,0.00099538003854197,-0.002004576527649832,0.0005075117825499662
0.73,-0.04319515824293982,-0.0008070618014269833,9.886595747711263,0.0022776658833810453,-0.006922660186747439,0.010466461123621264,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002149255028371,-0.009920789916105446,0.030175594889886956,0.0009954092194038719,-0.0020038453512038223,0.0005075998235410342
0.732,0.02511918717883263,-0.06323169284299676,9.924149140382042,-0.01378191858369391,0.007949997507269338,0.0018789541169807788,0.0,0.0,0.0,0.0,0.0,0.0,0.732,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002011178610445,-0.00992284804667088,0.030182494705080117,0.000994368306774212,-0.0020040792342139917,0.0005078127372360734
0.734,-0.04668467310651182,0.009020495358158851,9.898918472617567,0.008834168155521082,-0.009632571905590423,0.001042351745938668,0.0,0.0,0.0,0.0,0.0,0.0,0.734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020018493256765385,-0.009927349675027482,0.03018251915282253,0.0009942587837152232,-0.0020040588114964312,0.0005077715797523137
0.736,-0.07614163594459375,-0.02297759445417767,9.802072739350406,-0.008980652043822979,-0.015134699233332424,-0.008563334414135797,0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020018087936078944,-0.009922505893056264,0.03018120387046423,0.000994287929561416,-0.0020035584786404583,0.0005082891548881003
0.738,-0.02274995103617294,-0.083275687145202,9.766259145825845,-0.007499872218085905,-0.005340211069254011,3.914908668952084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.738,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020018609634308872,-0.009928321469382835,0.030183455790767116,0.0009943167059325434,-0.002003365262498383,0.0005080921332919738
0.74,-0.030190885119422178,0.019908514773274065,9.788289561230501,0.0070969073705464784,-0.013848751294274856,-0.014692203000776024,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001086418816449,-0.00992564291952411,0.030177127354614582,0.0009934987642218128,-0.0020030087279967867,0.0005083778777925942
