timestamp,gps_north,gps_east,gps_down,gps_vn,gps_ve,gps_vd,pos_north_true,pos_east_true,pos_down_true,vel_north_true,vel_east_true,vel_down_true
7.0,-3.554872560951324,3.21195583588129,-1.027772971518687,-3.667724068176956,-5.041679847356966,0.1240054699536102,-4.045084971874736,2.938926261462367,-0.5244717418524232,-3.6931636609809146,-5.083203692315259,0.09708055193627337
7.1000000000000005,-5.626555351530462,2.671182801460111,-0.6254520513757922,-3.0792606022836546,-5.528083283466063,-0.007290729917777683,-4.38153340021932,2.4087683705085734,-0.5157084194356845,-3.026947606795676,-5.505997256634928,0.07812823225391813
7.2,-4.875931017539759,1.5520533690203278,-0.46398647023594086,-2.331592769679567,-5.655591790272235,0.02638955886475114,-4.648882429441257,1.8406227634233898,-0.5088563746356556,-2.3129947806404263,-5.84195795509413,0.05886757613225104
7.3,-4.734688658750046,1.2388382196300656,-0.5258928870815908,-1.703523569674226,-6.0797659409986196,-0.04690127937890662,-4.8429158056431545,1.2434494358242774,-0.5039426493427611,-1.5625646450783692,-6.085787486784972,0.0393745965816273
7.4,-4.369766043190694,1.1934598893300317,-0.03439307200084524,-0.8904547357802951,-6.192349541979885,-0.13223861178140767,-4.9605735065723895,0.6266661678215195,-0.5009866357858642,-0.7874919316325416,-6.233640514335991,0.019726223486837682
7.5,-4.672492092277451,0.16874479800870718,0.19316204464740927,-0.2190334030970058,-6.2615719941656325,0.02854703313108518,-5.0,1.8369701987210296e-15,-0.5,-2.3084048324661477e-15,-6.283185307179586,5.771012081165369e-17
7.6000000000000005,-4.229471638525339,-0.22593075262045664,1.5288798334512546,0.9398987044711685,-6.228216362719804,-0.029971291694798917,-4.960573506572389,-0.6266661678215246,-0.5009866357858642,0.787491931632548,-6.23364051433599,-0.019726223486837842
7.7,-4.191427451391611,-0.9416401269774395,0.13813094620583632,1.5232363197002,-6.103804984058968,0.01322381318448549,-4.842915805643155,-1.2434494358242738,-0.503942649342761,1.5625646450783646,-6.085787486784972,-0.03937459658162719
7.8,-4.743297761209237,-2.209292972823734,-0.4775100489221613,2.4571539604881907,-5.816689364212131,-0.033158951948804624,-4.648882429441258,-1.8406227634233863,-0.5088563746356556,2.3129947806404214,-5.841957955094131,-0.05886757613225093
7.9,-4.337592008322379,-2.6430205202452015,-0.4114755591711975,3.017800543279864,-5.571399474655832,-0.22891379778519827,-4.381533400219317,-2.408768370508578,-0.5157084194356845,3.026947606795682,-5.505997256634926,-0.07812823225391828
8.0,-3.681729471912804,-2.683917710245461,-0.6442703893413428,3.5221627844819614,-5.0158292157031035,-0.03655836348432472,-4.045084971874738,-2.938926261462364,-0.5244717418524232,3.6931636609809115,-5.083203692315261,-0.09708055193627327
8.1,-4.136502880562245,-3.777032356377897,-0.7207394229204362,4.5634499606975405,-4.588061493462746,-0.1658825869448979,-3.6448431371070615,-3.422735529643439,-0.5351117570558742,4.301136318043439,-4.580244969209088,-0.11564973903202114
8.2,-3.6142259762781856,-4.430175748362352,-1.0018252715974376,4.894738780018705,-3.9738193057947666,-0.03803840842956345,-3.1871199487434554,-3.8525662138789403,-0.54758647376699,4.8412774859961285,-4.005053046832767,-0.13376250944314963
8.3,-2.2587871732759464,-5.01717955194914,1.083402356891396,5.3144516640575805,-3.399076470055494,-0.11095176344385456,-2.6791339748949787,-4.221639627510078,-0.5618466599780683,5.305068815955685,-3.366699045405155,-0.15134738033978415
8.4,-2.942891175260774,-4.810452433426425,-0.0930289304141863,5.618541319100783,-2.652648724298224,-0.18328602440287786,-2.1288964578253617,-4.524135262330098,-0.5778360372489926,5.685196041593107,-2.675250188862996,-0.16833495227025805
8.5,-0.4096483552952308,-4.970621409522231,-1.1117708888377509,6.087468632586189,-2.0352862508486873,-0.08310999457182992,-1.5450849718747393,-4.755282581475767,-0.5954915028125263,5.975664329483111,-1.941611038725469,-0.1846581830490456
8.6,-0.15330645698444678,-5.091943149242652,-0.36488044748331294,6.2110701128207015,-1.2030233876160379,-0.14515882251259515,-0.9369065729286287,-4.911436253643442,-0.6147433786121053,6.171892821208326,-1.177351522645028,-0.20025265234163778
8.700000000000001,-0.5137824645381179,-5.1144386103859905,1.6842234275403016,6.155351094305355,-0.43042886532432156,-0.1933914907746675,-0.3139525976465584,-4.990133642141358,-0.6355156862892946,6.270786876233028,-0.39452446973674404,-0.2150568159021724
8.8,0.02269489785863349,-4.500819865846188,-1.32500950953103,6.201135170355925,0.38417027665641124,-0.12694532251580007,0.3139525976465718,-4.990133642141357,-0.6577264470356559,6.270786876233026,0.39452446973676086,-0.22901224846045426
8.9,0.24280804069091566,-4.298674927516232,-1.5676783190946684,6.298080310192769,1.0588356911741603,-0.3215908652815491,0.9369065729286246,-4.911436253643443,-0.6812880051256551,6.171892821208327,1.1773515226450226,-0.24206387429980686
9.0,2.3454972290378895,-4.368826156529937,-0.41521867073350394,5.749462362003103,1.9868911002536556,-0.4941490368780863,1.545084971874735,-4.755282581475769,-0.7061073738537633,5.975664329483113,1.941611038725464,-0.25416018461576295
9.1,1.3426510024461216,-3.874719204121645,-0.8834310895262486,5.812533907971122,2.672838369625153,-0.24757133451550412,2.128896457825358,-4.5241352623301,-0.7320866025105015,5.68519604159311,2.675250188862991,-0.26525344079778396
9.200000000000001,2.7279152380677347,-4.275602787976381,-1.448237317615226,5.078851080815035,3.4442914371341993,-0.3472950088865376,2.67913397489499,-4.221639627510071,-0.7591231629491427,5.305068815955676,3.3666990454051686,-0.27529986283174646
9.3,2.723248628411239,-4.2323437063197,-1.2568547850868381,4.812643177211832,3.821091269690353,-0.18055695615580636,3.187119948743452,-3.852566213878943,-0.7871103542174639,4.841277485996132,4.005053046832763,-0.2842598020796554
9.4,3.8250814683705934,-2.928776759407368,-0.3366579301136588,4.482884449493389,4.62412086303917,-0.2753727452203461,3.6448431371070584,-3.4227355296434423,-0.815937723657661,4.301136318043444,4.580244969209084,-0.29209789775470646
9.5,3.967633549909306,-2.5945728345534382,-1.224728681889345,3.8662764828532654,5.200590103766852,-0.27805008052925007,4.0450849718747355,-2.9389262614623672,-0.8454915028125262,3.6931636609809155,5.083203692315258,-0.29878321647415557
9.6,3.8654065621512457,-2.5890364522058116,-1.6078866693871963,2.9736873741760013,5.646212139800837,-0.30258654438347365,4.381533400219315,-2.4087683705085814,-0.8756550564175724,3.026947606795687,5.505997256634923,-0.3042893743392486
9.700000000000001,4.5968562655837255,-0.7947685135776625,-0.7858087267834997,2.362477035424698,5.933709195797102,-0.30963788400938036,4.64888242944126,-1.840622763423382,-0.906309342707138,2.3129947806404165,5.8419579550941325,-0.3085946410604164
9.8,5.448676704978644,-1.5448605158357895,-1.0757158556410928,1.4624646139446376,6.260253118067503,-0.344306881719892,4.842915805643156,-1.2434494358242694,-0.9373333832178481,1.562564645078359,6.085787486784974,-0.31168202571679954
9.9,5.770529086899748,0.3197973407549529,-1.3980875259575152,1.0852270056443998,6.254022060843856,-0.42668108583961284,4.9605735065723895,-0.6266661678215201,-0.9686047402353434,0.7874919316325423,6.233640514335991,-0.3135393438116513
